Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
53:57.6,2262
53:57.8,2530
53:58.0,2803
53:58.2,3066
53:58.4,3322
53:58.6,3566
53:58.8,3810
53:59.0,4074
53:59.2,4342
53:59.4,4590
53:59.6,4840
53:59.8,5091
54:00.0,5344
54:00.2,5607
54:00.4,5870
54:00.6,6130
54:00.8,6378
54:01.0,6626
54:01.2,6892
54:01.4,7168
54:01.6,7425
54:01.8,7686
54:02.0,7942
54:02.2,8203
54:02.4,8478
54:02.6,8746
54:02.8,9006
54:03.0,9272
54:03.2,9532
54:03.4,9816
54:03.6,10099
54:03.8,10371
54:04.0,10645
54:04.2,10902
54:04.4,11176
54:04.6,11459
54:04.8,11727
54:05.0,11989
54:05.2,12233
54:05.4,12482
54:05.6,12740
54:05.8,13004
54:06.0,13246
54:06.2,13292
54:06.4,13292
54:06.6,13292
54:06.8,13292
54:07.0,13292
54:07.2,13292
54:07.4,13292
54:07.6,13292
54:07.8,13292
54:08.0,13292
54:08.2,13292
54:08.4,13292
54:08.6,13292
54:08.8,13292
54:09.0,13292
54:09.2,13292
54:09.4,13047
54:09.6,12779
54:09.8,12518
54:10.0,12254
54:10.2,11995
54:10.4,11736
54:10.6,11477
54:10.8,11208
54:11.0,10959
54:11.2,10713
54:11.4,10482
54:11.6,10246
54:11.8,10002
54:12.0,9753
54:12.2,9516
54:12.4,9274
54:12.6,9045
54:12.8,8805
54:13.0,8563
54:13.2,8306
54:13.4,8072
54:13.6,7829
54:13.8,7594
54:14.0,7354
54:14.2,7106
54:14.4,6854
54:14.6,6616
54:14.8,6372
54:15.0,6130
54:15.2,5892
54:15.4,5638
54:15.6,5384
54:15.8,5143
54:16.0,4902
54:16.2,4667
54:16.4,4426
54:16.6,4174
54:16.8,3922
54:17.0,3687
54:17.2,3446
54:17.4,3209
54:17.6,2961
54:17.8,2706
54:18.0,2444
54:18.2,2207
54:18.4,1974
54:18.6,1752
54:18.8,1520
54:19.0,1284
54:19.2,1045
54:19.4,833
54:19.6,611
54:19.8,423
54:20.0,229
54:20.2,144
54:20.4,146
54:20.6,146
54:20.8,146
54:21.0,146
54:21.2,146
54:21.4,146
54:21.6,146
54:21.8,146
54:22.0,146
54:22.2,146
54:22.4,146
54:22.6,146
54:22.8,146
54:23.0,146
54:23.2,146
54:23.4,146
54:23.6,407
54:23.8,645
54:23.9,899
54:24.1,1183
54:24.3,1470
54:24.5,1752
54:24.7,2014
54:24.9,2282
54:25.1,2555
54:25.3,2832
54:25.5,3093
54:25.7,3356
54:25.9,3595
54:26.1,3842
54:26.3,4108
54:26.5,4368
54:26.7,4626
54:26.9,4872
54:27.1,5115
54:27.3,5372
54:27.5,5636
54:27.7,5901
54:27.9,6159
54:28.1,6410
54:28.3,6661
54:28.5,6930
54:28.7,7204
54:28.9,7462
54:29.1,7722
54:29.3,7980
54:29.5,8243
54:29.7,8519
54:29.9,8789
54:30.1,9061
54:30.3,9326
54:30.5,9593
54:30.7,9877
54:30.9,10167
54:31.1,10436
54:31.3,10703
54:31.5,10966
54:31.7,11246
54:31.9,11527
54:32.1,11790
54:32.3,12048
54:32.5,12299
54:32.7,12545
54:32.9,12816
54:33.1,13069
54:33.3,13312
54:33.5,13394
54:33.7,13393
54:33.9,13393
54:34.1,13393
54:34.3,13393
54:34.5,13393
54:34.7,13393
54:34.9,13393
54:35.1,13393
54:35.3,13393
54:35.5,13393
54:35.7,13393
54:35.9,13393
54:36.1,13393
54:36.3,13393
54:36.5,13393
54:36.7,13393
54:36.9,13393
54:37.1,13393
54:37.3,13393
54:37.5,13394
54:37.7,13135
54:37.9,12870
54:38.1,12595
54:38.3,12324
54:38.5,12052
54:38.7,11791
54:38.9,11519
54:39.1,11240
54:39.3,10979
54:39.5,10730
54:39.7,10494
54:39.9,10257
54:40.1,9999
54:40.3,9738
54:40.5,9498
54:40.7,9247
54:40.9,9009
54:41.1,8766
54:41.3,8506
54:41.5,8247
54:41.7,8006
54:41.9,7758
54:42.1,7516
54:42.3,7270
54:42.5,7008
54:42.7,6745
54:42.9,6504
54:43.1,6248
54:43.3,6013
54:43.5,5754
54:43.7,5490
54:43.9,5236
54:44.1,4981
54:44.3,4739
54:44.5,4488
54:44.7,4238
54:44.9,3980
54:45.1,3727
54:45.3,3468
54:45.5,3232
54:45.7,2976
54:45.9,2715
54:46.1,2454
54:46.3,2202
54:46.5,1962
54:46.7,1735
54:46.9,1494
54:47.1,1250
54:47.3,1011
54:47.5,781
54:47.7,558
54:47.9,367
54:48.1,186
54:48.3,201
54:48.5,201
54:48.7,201
54:48.9,201
54:49.1,201
54:49.3,201
54:49.5,201
54:49.7,201
54:49.9,201
54:50.1,201
54:50.3,201
54:50.5,201
54:50.7,201
54:50.9,201
54:51.1,201
54:51.3,201
54:51.5,201
54:51.7,200
54:51.9,467
54:52.1,709
54:52.3,972
54:52.5,1254
54:52.7,1542
54:52.9,1815
54:53.1,2081
54:53.3,2346
54:53.5,2630
54:53.7,2906
54:53.9,3168
54:54.1,3416
54:54.3,3659
54:54.5,3910
54:54.7,4176
54:54.9,4432
54:55.1,4689
54:55.3,4931
54:55.5,5175
54:55.7,5436
54:55.9,5697
54:56.1,5956
54:56.3,6215
54:56.5,6463
54:56.7,6720
54:56.9,6988
54:57.1,7257
54:57.3,7523
54:57.5,7774
54:57.7,8033
54:57.9,8305
54:58.1,8579
54:58.3,8839
54:58.5,9107
54:58.7,9366
54:58.9,9641
54:59.1,9922
54:59.3,10203
54:59.5,10483
54:59.7,10746
54:59.9,11007
55:00.1,11291
55:00.3,11563
55:00.5,11829
55:00.7,12077
55:00.9,12324
55:01.1,12572
55:01.3,12838
55:01.5,13094
55:01.7,13328
55:01.9,13403
55:02.1,13403
55:02.3,13403
55:02.5,13403
55:02.7,13403
55:02.9,13403
55:03.1,13403
55:03.3,13403
55:03.5,13403
55:03.7,13403
55:03.9,13403
55:04.1,13403
55:04.3,13403
55:04.5,13403
55:04.7,13403
55:04.9,13403
55:05.1,13403
55:05.3,13403
55:05.5,13403
55:05.7,13403
55:05.9,13402
55:06.1,13140
55:06.3,12874
55:06.5,12600
55:06.7,12335
55:06.9,12058
55:07.1,11804
55:07.3,11535
55:07.5,11254
55:07.7,11002
55:07.9,10750
55:08.1,10515
55:08.3,10272
55:08.5,10022
55:08.7,9768
55:08.9,9526
55:09.1,9282
55:09.3,9042
55:09.5,8797
55:09.7,8550
55:09.9,8293
55:10.1,8050
55:10.3,7794
55:10.5,7560
55:10.7,7317
55:10.9,7058
55:11.1,6807
55:11.3,6562
55:11.5,6314
55:11.7,6074
55:11.9,5817
55:12.1,5561
55:12.3,5301
55:12.5,5058
55:12.7,4809
55:12.9,4576
55:13.1,4321
55:13.3,4066
55:13.5,3814
55:13.7,3565
55:13.9,3324
55:14.1,3078
55:14.3,2820
55:14.5,2552
55:14.7,2307
55:14.9,2059
55:15.1,1831
55:15.3,1604
55:15.5,1362
55:15.7,1117
55:15.9,891
55:16.1,665
55:16.3,463
55:16.5,273
55:16.7,215
55:16.9,215
55:17.1,215
55:17.3,215
55:17.5,215
55:17.7,215
55:17.9,215
55:18.1,215
55:18.3,215
55:18.5,215
55:18.7,215
55:18.9,215
55:19.1,215
55:19.3,215
55:19.5,215
55:19.7,215
55:19.9,215
55:20.1,214
55:20.3,481
55:20.5,721
55:20.7,975
55:20.9,1254
55:21.1,1526
55:21.3,1794
55:21.5,2056
55:21.7,2317
55:21.9,2587
55:22.1,2858
55:22.3,3118
55:22.5,3364
55:22.7,3607
55:22.9,3851
55:23.1,4112
55:23.3,4366
55:23.5,4612
55:23.7,4857
55:23.9,5101
55:24.1,5347
55:24.3,5612
55:24.5,5864
55:24.7,6113
55:24.9,6359
55:25.1,6607
55:25.3,6864
55:25.5,7126
55:25.7,7384
55:25.9,7644
55:26.1,7894
55:26.3,8149
55:26.5,8420
55:26.7,8686
55:26.9,8939
55:27.1,9200
55:27.3,9458
55:27.5,9732
55:27.7,10011
55:27.9,10272
55:28.1,10546
55:28.3,10796
55:28.5,11060
55:28.7,11328
55:28.9,11598
55:29.1,11851
55:29.3,12095
55:29.5,12345
55:29.7,12586
55:29.9,12840
55:30.1,13095
55:30.3,13322
55:30.5,13312
55:30.6,13312
55:30.8,13312
55:31.0,13312
55:31.2,13312
55:31.4,13312
55:31.6,13312
55:31.8,13312
55:32.0,13312
55:32.2,13312
55:32.4,13312
55:32.6,13312
55:32.8,13312
55:33.0,13312
55:33.2,13312
55:33.4,13312
55:33.6,13312
55:33.8,13312
55:34.0,13312
55:34.2,13313
55:34.4,13032
55:34.6,12764
55:34.8,12495
55:35.0,12227
55:35.2,11959
55:35.4,11693
55:35.6,11421
55:35.8,11146
55:36.0,10890
55:36.2,10640
55:36.4,10410
55:36.6,10165
55:36.8,9899
55:37.0,9651
55:37.2,9408
55:37.4,9164
55:37.6,8926
55:37.8,8675
55:38.0,8414
55:38.2,8161
55:38.4,7909
55:38.6,7669
55:38.8,7423
55:39.0,7176
55:39.2,6914
55:39.4,6665
55:39.6,6412
55:39.8,6167
55:40.0,5924
55:40.2,5658
55:40.4,5396
55:40.6,5149
55:40.8,4896
55:41.0,4656
55:41.2,4408
55:41.4,4148
55:41.6,3891
55:41.8,3636
55:42.0,3392
55:42.2,3154
55:42.4,2896
55:42.6,2626
55:42.8,2372
55:43.0,2123
55:43.2,1887
55:43.4,1657
55:43.6,1420
55:43.8,1178
55:44.0,946
55:44.2,721
55:44.4,507
55:44.6,318
55:44.8,121
55:45.0,113
55:45.2,113
55:45.4,113
55:45.6,113
55:45.8,113
55:46.0,113
55:46.2,113
55:46.4,113
55:46.6,113
55:46.8,113
55:47.0,113
55:47.2,113
55:47.4,113
55:47.6,113
55:47.8,113
55:48.0,113
55:48.2,113
55:48.4,110
55:48.6,392
55:48.8,636
55:49.0,890
55:49.2,1173
55:49.4,1463
55:49.6,1732
55:49.8,2003
55:50.0,2268
55:50.2,2542
55:50.4,2815
55:50.6,3080
55:50.8,3341
55:51.0,3583
55:51.2,3830
55:51.4,4093
55:51.6,4353
55:51.8,4604
55:52.0,4852
55:52.2,5101
55:52.4,5352
55:52.6,5615
55:52.8,5877
55:53.0,6132
55:53.2,6388
55:53.4,6634
55:53.6,6896
55:53.8,7170
55:54.0,7429
55:54.2,7689
55:54.4,7943
55:54.6,8205
55:54.8,8475
55:55.0,8749
55:55.2,9011
55:55.4,9277
55:55.6,9538
55:55.8,9823
55:56.0,10105
55:56.2,10378
55:56.4,10649
55:56.6,10914
55:56.8,11188
55:57.0,11466
55:57.2,11733
55:57.4,11994
55:57.6,12238
55:57.8,12483
55:58.0,12748
55:58.2,13002
55:58.4,13244
55:58.6,13312
55:58.8,13314
55:59.0,13314
55:59.2,13314
55:59.4,13314
55:59.6,13314
55:59.8,13314
56:00.0,13314
56:00.2,13314
56:00.4,13314
56:00.6,13314
56:00.8,13314
56:01.0,13314
56:01.2,13314
56:01.4,13314
56:01.6,13314
56:01.8,13314
56:02.0,13314
56:02.2,13314
56:02.4,13314
56:02.6,13313
56:02.8,13030
56:03.0,12760
56:03.2,12493
56:03.4,12222
56:03.6,11957
56:03.8,11694
56:04.0,11423
56:04.2,11149
56:04.4,10894
56:04.6,10642
56:04.8,10409
56:05.0,10171
56:05.2,9910
56:05.4,9662
56:05.6,9419
56:05.8,9178
56:06.0,8942
56:06.2,8695
56:06.4,8434
56:06.6,8176
56:06.8,7934
56:07.0,7689
56:07.2,7454
56:07.4,7205
56:07.6,6935
56:07.8,6691
56:08.0,6447
56:08.2,6200
56:08.4,5956
56:08.6,5698
56:08.8,5432
56:09.0,5188
56:09.2,4932
56:09.4,4698
56:09.6,4453
56:09.8,4193
56:10.0,3934
56:10.2,3693
56:10.4,3439
56:10.6,3203
56:10.8,2955
56:11.0,2694
56:11.2,2433
56:11.4,2188
56:11.6,1952
56:11.8,1731
56:12.0,1492
56:12.2,1252
56:12.4,1015
56:12.6,786
56:12.8,559
56:13.0,371
56:13.2,176
56:13.4,122
56:13.6,122
56:13.8,122
56:14.0,122
56:14.2,122
56:14.4,122
56:14.6,122
56:14.8,122
56:15.0,122
56:15.2,122
56:15.4,122
56:15.6,122
56:15.8,122
56:16.0,122
56:16.2,122
56:16.4,122
56:16.6,122
56:16.8,120
56:17.0,406
56:17.2,647
56:17.4,902
56:17.6,1184
56:17.8,1469
56:18.0,1750
56:18.2,2015
56:18.4,2281
56:18.6,2559
56:18.8,2836
56:19.0,3098
56:19.2,3354
56:19.4,3596
56:19.6,3844
56:19.8,4110
56:20.0,4368
56:20.2,4618
56:20.4,4868
56:20.6,5113
56:20.8,5364
56:21.0,5631
56:21.2,5892
56:21.4,6151
56:21.6,6406
56:21.8,6651
56:22.0,6919
56:22.2,7190
56:22.4,7450
56:22.6,7707
56:22.8,7964
56:23.0,8228
56:23.2,8507
56:23.4,8773
56:23.6,9042
56:23.8,9308
56:24.0,9572
56:24.2,9856
56:24.4,10144
56:24.6,10416
56:24.8,10683
56:25.0,10944
56:25.2,11219
56:25.4,11501
56:25.6,11766
56:25.8,12020
56:26.0,12271
56:26.2,12517
56:26.4,12784
56:26.6,13036
56:26.8,13274
56:27.0,13347
56:27.2,13347
56:27.4,13347
56:27.6,13347
56:27.8,13347
56:28.0,13347
56:28.2,13347
56:28.4,13347
56:28.6,13347
56:28.8,13347
56:29.0,13347
56:29.2,13347
56:29.4,13347
56:29.6,13347
56:29.8,13347
56:30.0,13347
56:30.2,13347
56:30.4,13347
56:30.6,13347
56:30.8,13347
56:31.0,13342
56:31.2,13061
56:31.4,12794
56:31.6,12521
56:31.7,12251
56:31.9,11982
56:32.1,11716
56:32.3,11444
56:32.5,11170
56:32.7,10918
56:32.9,10665
56:33.1,10431
56:33.3,10188
56:33.5,9931
56:33.7,9677
56:33.9,9434
56:34.1,9191
56:34.3,8952
56:34.5,8702
56:34.7,8443
56:34.9,8178
56:35.1,7942
56:35.3,7695
56:35.5,7458
56:35.7,7206
56:35.9,6942
56:36.1,6692
56:36.3,6442
56:36.5,6194
56:36.7,5948
56:36.9,5691
56:37.1,5428
56:37.3,5178
56:37.5,4926
56:37.7,4684
56:37.9,4440
56:38.1,4176
56:38.3,3920
56:38.5,3671
56:38.7,3426
56:38.9,3183
56:39.1,2924
56:39.3,2658
56:39.5,2398
56:39.7,2150
56:39.9,1906
56:40.1,1685
56:40.3,1442
56:40.5,1201
56:40.7,956
56:40.9,741
56:41.1,528
56:41.3,335
56:41.5,182
56:41.7,179
56:41.9,179
56:42.1,179
56:42.3,179
56:42.5,179
56:42.7,179
56:42.9,179
56:43.1,179
56:43.3,179
56:43.5,179
56:43.7,179
56:43.9,179
56:44.1,179
56:44.3,179
56:44.5,179
56:44.7,179
56:44.9,179
56:45.1,183
56:45.3,464
56:45.5,699
56:45.7,954
56:45.9,1229
56:46.1,1502
56:46.3,1770
56:46.5,2031
56:46.7,2290
56:46.9,2558
56:47.1,2832
56:47.3,3089
56:47.5,3340
56:47.7,3578
56:47.9,3819
56:48.1,4078
56:48.3,4335
56:48.5,4579
56:48.7,4828
56:48.9,5069
56:49.1,5316
56:49.3,5574
56:49.5,5832
56:49.7,6083
56:49.9,6331
56:50.1,6575
56:50.3,6831
56:50.5,7094
56:50.7,7353
56:50.9,7609
56:51.1,7858
56:51.3,8109
56:51.5,8375
56:51.7,8641
56:51.9,8897
56:52.1,9156
56:52.3,9413
56:52.5,9686
56:52.7,9958
56:52.9,10228
56:53.1,10492
56:53.3,10752
56:53.5,11004
56:53.7,11275
56:53.9,11546
56:54.1,11805
56:54.3,12050
56:54.5,12291
56:54.7,12535
56:54.9,12791
56:55.1,13046
56:55.3,13278
56:55.5,13408
56:55.7,13408
56:55.9,13408
56:56.1,13408
56:56.3,13408
56:56.5,13408
56:56.7,13408
56:56.9,13408
56:57.1,13408
56:57.3,13408
56:57.5,13408
56:57.7,13408
56:57.9,13408
56:58.1,13408
56:58.3,13408
56:58.5,13408
56:58.7,13408
56:58.9,13408
56:59.1,13408
56:59.3,13398
56:59.5,13124
56:59.7,12860
56:59.9,12587
57:00.1,12318
57:00.3,12051
57:00.5,11792
57:00.7,11521
57:00.9,11242
57:01.1,10991
57:01.3,10738
57:01.5,10503
57:01.7,10268
57:01.9,10015
57:02.1,9759
57:02.3,9518
57:02.5,9274
57:02.7,9038
57:02.9,8801
57:03.1,8545
57:03.3,8290
57:03.5,8044
57:03.7,7801
57:03.9,7562
57:04.1,7318
57:04.3,7066
57:04.5,6806
57:04.7,6563
57:04.9,6319
57:05.1,6080
57:05.3,5828
57:05.5,5570
57:05.7,5315
57:05.9,5066
57:06.1,4821
57:06.3,4589
57:06.5,4337
57:06.7,4078
57:06.9,3830
57:07.1,3581
57:07.3,3335
57:07.5,3094
57:07.7,2842
57:07.9,2579
57:08.1,2334
57:08.3,2086
57:08.5,1858
57:08.7,1622
57:08.9,1389
57:09.1,1145
57:09.3,920
57:09.5,693
57:09.7,486
57:09.9,297
57:10.1,303
57:10.3,303
57:10.5,303
57:10.7,303
57:10.9,303
57:11.1,303
57:11.3,303
57:11.5,303
57:11.7,303
57:11.9,303
57:12.1,303
57:12.3,303
57:12.5,303
57:12.7,303
57:12.9,303
57:13.1,303
57:13.3,303
57:13.5,307
57:13.7,591
57:13.9,834
57:14.1,1106
57:14.3,1392
57:14.5,1670
57:14.7,1944
57:14.9,2214
57:15.1,2483
57:15.3,2768
57:15.5,3040
57:15.7,3299
57:15.9,3549
57:16.1,3784
57:16.3,4046
57:16.5,4309
57:16.7,4562
57:16.9,4815
57:17.1,5055
57:17.3,5309
57:17.5,5569
57:17.7,5832
57:17.9,6084
57:18.1,6338
57:18.3,6586
57:18.5,6852
57:18.7,7116
57:18.9,7379
57:19.1,7639
57:19.3,7895
57:19.5,8150
57:19.7,8423
57:19.9,8693
57:20.1,8952
57:20.3,9216
57:20.5,9479
57:20.7,9763
57:20.9,10041
57:21.1,10314
57:21.3,10587
57:21.5,10847
57:21.7,11113
57:21.9,11396
57:22.1,11671
57:22.3,11923
57:22.5,12171
57:22.7,12411
57:22.9,12667
57:23.1,12934
57:23.3,13182
57:23.5,13412
57:23.7,13512
57:23.9,13512
57:24.1,13512
57:24.3,13512
57:24.5,13512
57:24.7,13512
57:24.9,13512
57:25.1,13512
57:25.3,13512
57:25.5,13512
57:25.7,13512
57:25.9,13512
57:26.1,13512
57:26.3,13512
57:26.5,13512
57:26.7,13512
57:26.9,13512
57:27.1,13512
57:27.3,13512
57:27.5,13512
57:27.7,13500
57:27.9,13226
57:28.1,12963
57:28.3,12686
57:28.5,12414
57:28.7,12141
57:28.9,11877
57:29.1,11606
57:29.3,11340
57:29.5,11074
57:29.7,10827
57:29.9,10587
57:30.1,10354
57:30.3,10103
57:30.5,9842
57:30.7,9590
57:30.9,9351
57:31.1,9104
57:31.3,8867
57:31.5,8616
57:31.7,8356
57:31.9,8108
57:32.1,7860
57:32.3,7620
57:32.5,7372
57:32.7,7124
57:32.9,6858
57:33.1,6619
57:33.3,6367
57:33.5,6123
57:33.7,5876
57:33.9,5615
57:34.0,5354
57:34.2,5107
57:34.4,4860
57:34.6,4622
57:34.8,4368
57:35.0,4110
57:35.2,3855
57:35.4,3604
57:35.6,3357
57:35.8,3118
57:36.0,2860
57:36.2,2589
57:36.4,2344
57:36.6,2095
57:36.8,1865
57:37.0,1628
57:37.2,1392
57:37.4,1145
57:37.6,919
57:37.8,693
57:38.0,481
57:38.2,429
57:38.4,429
57:38.6,429
57:38.8,429
57:39.0,429
57:39.2,429
57:39.4,429
57:39.6,429
57:39.8,429
57:40.0,429
57:40.2,429
57:40.4,429
57:40.6,429
57:40.8,429
57:41.0,429
57:41.2,429
57:41.4,429
57:41.6,429
57:41.8,447
57:42.0,730
57:42.2,973
57:42.4,1259
57:42.6,1538
57:42.8,1814
57:43.0,2085
57:43.2,2355
57:43.4,2640
57:43.6,2921
57:43.8,3191
57:44.0,3439
57:44.2,3681
57:44.4,3931
57:44.6,4196
57:44.8,4457
57:45.0,4701
57:45.2,4951
57:45.4,5194
57:45.6,5454
57:45.8,5718
57:46.0,5972
57:46.2,6229
57:46.4,6479
57:46.6,6736
57:46.8,7000
57:47.0,7270
57:47.2,7523
57:47.4,7778
57:47.6,8033
57:47.8,8299
57:48.0,8571
57:48.2,8832
57:48.4,9098
57:48.6,9362
57:48.8,9636
57:49.0,9911
57:49.2,10191
57:49.4,10462
57:49.6,10731
57:49.8,10991
57:50.0,11269
57:50.2,11551
57:50.4,11813
57:50.6,12064
57:50.8,12310
57:51.0,12558
57:51.2,12821
57:51.4,13083
57:51.6,13321
57:51.8,13543
57:52.0,13634
57:52.2,13629
57:52.4,13629
57:52.6,13629
57:52.8,13629
57:53.0,13629
57:53.2,13629
57:53.4,13629
57:53.6,13629
57:53.8,13629
57:54.0,13629
57:54.2,13629
57:54.4,13629
57:54.6,13629
57:54.8,13629
57:55.0,13629
57:55.2,13629
57:55.4,13629
57:55.6,13629
57:55.8,13629
57:56.0,13614
57:56.2,13338
57:56.4,13087
57:56.6,12814
57:56.8,12535
57:57.0,12261
57:57.2,11989
57:57.4,11728
57:57.6,11466
57:57.8,11196
57:58.0,10947
57:58.2,10696
57:58.4,10463
57:58.6,10225
57:58.8,9967
57:59.0,9708
57:59.2,9469
57:59.4,9223
57:59.6,8983
57:59.8,8742
58:00.0,8483
58:00.2,8226
58:00.4,7981
58:00.6,7733
58:00.8,7497
58:01.0,7249
58:01.2,6986
58:01.4,6732
58:01.6,6485
58:01.8,6229
58:02.0,5994
58:02.2,5736
58:02.4,5475
58:02.6,5223
58:02.8,4969
58:03.0,4730
58:03.2,4481
58:03.4,4230
58:03.6,3973
58:03.8,3725
58:04.0,3466
58:04.2,3234
58:04.4,2978
58:04.6,2720
58:04.8,2448
58:05.0,2205
58:05.2,1969
58:05.4,1745
58:05.6,1502
58:05.8,1269
58:06.0,1025
58:06.2,802
58:06.4,579
58:06.6,478
58:06.8,478
58:07.0,478
58:07.2,478
58:07.4,478
58:07.6,478
58:07.8,478
58:08.0,478
58:08.2,478
58:08.4,478
58:08.6,478
58:08.8,478
58:09.0,478
58:09.2,478
58:09.4,478
58:09.6,478
58:09.8,478
58:10.0,478
58:10.2,499
58:10.4,777
58:10.6,1023
58:10.8,1299
58:11.0,1571
58:11.2,1843
58:11.4,2106
58:11.6,2364
58:11.8,2642
58:12.0,2918
58:12.2,3174
58:12.4,3423
58:12.6,3667
58:12.8,3907
58:13.0,4167
58:13.2,4419
58:13.4,4668
58:13.6,4907
58:13.8,5149
58:14.0,5404
58:14.2,5659
58:14.4,5917
58:14.6,6164
58:14.8,6416
58:15.0,6655
58:15.2,6915
58:15.4,7180
58:15.6,7427
58:15.8,7684
58:16.0,7929
58:16.2,8185
58:16.4,8446
58:16.6,8706
58:16.8,8962
58:17.0,9214
58:17.2,9471
58:17.4,9739
58:17.6,10014
58:17.8,10278
58:18.0,10544
58:18.2,10800
58:18.4,11059
58:18.6,11331
58:18.8,11600
58:19.0,11852
58:19.2,12095
58:19.4,12338
58:19.6,12584
58:19.8,12842
58:20.0,13096
58:20.2,13325
58:20.4,13552
58:20.6,13691
58:20.8,13691
58:21.0,13691
58:21.2,13691
58:21.4,13691
58:21.6,13691
58:21.8,13691
58:22.0,13691
58:22.2,13691
58:22.4,13691
58:22.6,13691
58:22.8,13691
58:23.0,13691
58:23.2,13691
58:23.4,13691
58:23.6,13691
58:23.8,13691
58:24.0,13691
58:24.2,13691
58:24.4,13668
58:24.6,13393
58:24.8,13147
58:25.0,12883
58:25.2,12606
58:25.4,12342
58:25.6,12073
58:25.8,11816
58:26.0,11556
58:26.2,11288
58:26.4,11034
58:26.6,10790
58:26.8,10550
58:27.0,10316
58:27.2,10072
58:27.4,9815
58:27.6,9571
58:27.8,9335
58:28.0,9096
58:28.2,8852
58:28.4,8610
58:28.6,8352
58:28.8,8110
58:29.0,7869
58:29.2,7630
58:29.4,7392
58:29.6,7142
58:29.8,6883
58:30.0,6639
58:30.2,6393
58:30.4,6151
58:30.6,5911
58:30.8,5654
58:31.0,5394
58:31.2,5151
58:31.4,4899
58:31.6,4669
58:31.8,4426
58:32.0,4175
58:32.2,3923
58:32.4,3680
58:32.6,3436
58:32.8,3199
58:33.0,2949
58:33.2,2690
58:33.4,2433
58:33.6,2189
58:33.8,1950
58:34.0,1732
58:34.2,1494
58:34.4,1258
58:34.6,1012
58:34.8,796
58:35.0,569
58:35.2,500
58:35.4,500
58:35.6,500
58:35.8,500
58:36.0,500
58:36.2,500
58:36.4,500
