Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
08:05.9,9306
08:06.1,9306
08:06.3,9306
08:06.5,9306
08:06.7,9306
08:06.9,9306
08:07.1,9306
08:07.3,9306
08:07.5,9306
08:07.7,9306
08:07.9,9306
08:08.1,9306
08:08.3,9214
08:08.5,9070
08:08.7,8939
08:08.9,8799
08:09.1,8661
08:09.3,8521
08:09.5,8368
08:09.7,8216
08:09.9,8065
08:10.1,7910
08:10.3,7751
08:10.5,7596
08:10.7,7452
08:10.9,7320
08:11.1,7183
08:11.3,7046
08:11.5,6908
08:11.7,6774
08:11.9,6646
08:12.1,6518
08:12.3,6387
08:12.5,6258
08:12.7,6135
08:12.9,6010
08:13.1,5895
08:13.3,5770
08:13.5,5642
08:13.7,5509
08:13.9,5374
08:14.1,5245
08:14.3,5113
08:14.5,4981
08:14.7,4846
08:14.9,4722
08:15.1,4596
08:15.3,4481
08:15.5,4362
08:15.7,4234
08:15.9,4102
08:16.1,3964
08:16.3,3828
08:16.5,3696
08:16.7,3561
08:16.9,3426
08:17.1,3301
08:17.3,3176
08:17.5,3053
08:17.7,2929
08:17.9,2798
08:18.1,2661
08:18.3,2514
08:18.5,2380
08:18.7,2240
08:18.9,2105
08:19.1,1970
08:19.3,1842
08:19.5,1714
08:19.7,1597
08:19.9,1477
08:20.1,1345
08:20.3,1214
08:20.5,1074
08:20.7,943
08:20.9,808
08:21.1,674
08:21.3,540
08:21.5,455
08:21.7,455
08:21.9,455
08:22.1,455
08:22.3,455
08:22.5,455
08:22.7,455
08:22.9,455
08:23.1,455
08:23.3,455
08:23.5,455
08:23.7,455
08:23.9,455
08:24.1,455
08:24.3,455
08:24.5,455
08:24.7,455
08:24.9,455
08:25.1,455
08:25.3,455
08:25.5,554
08:25.7,723
08:25.9,881
08:26.1,1008
08:26.3,1146
08:26.5,1307
08:26.7,1470
08:26.9,1619
08:27.1,1760
08:27.3,1904
08:27.5,2050
08:27.7,2211
08:27.9,2377
08:28.1,2542
08:28.3,2706
08:28.5,2858
08:28.7,2990
08:28.9,3110
08:29.1,3222
08:29.3,3337
08:29.5,3458
08:29.7,3593
08:29.9,3737
08:30.1,3883
08:30.3,4034
08:30.5,4189
08:30.7,4336
08:30.9,4468
08:31.1,4589
08:31.3,4706
08:31.5,4825
08:31.7,4951
08:31.9,5093
08:32.1,5238
08:32.3,5392
08:32.5,5549
08:32.7,5707
08:32.9,5854
08:33.1,5987
08:33.3,6114
08:33.5,6242
08:33.7,6372
08:33.9,6522
08:34.1,6680
08:34.3,6843
08:34.5,7006
08:34.7,7170
08:34.9,7314
08:35.1,7442
08:35.3,7567
08:35.5,7688
08:35.7,7814
08:35.9,7961
08:36.1,8112
08:36.3,8271
08:36.5,8426
08:36.7,8579
08:36.9,8719
08:37.1,8841
08:37.3,8952
08:37.5,9059
08:37.7,9165
08:37.9,9275
08:38.1,9406
08:38.3,9541
08:38.5,9590
08:38.7,9590
08:38.9,9590
08:39.1,9590
08:39.3,9590
08:39.5,9590
08:39.7,9590
08:39.9,9590
08:40.1,9590
08:40.3,9590
08:40.5,9590
08:40.7,9590
08:40.9,9590
08:41.1,9590
08:41.3,9590
08:41.5,9590
08:41.7,9590
08:41.9,9590
08:42.1,9590
08:42.3,9590
08:42.5,9590
08:42.7,9499
08:42.9,9349
08:43.1,9241
08:43.3,9100
08:43.5,8963
08:43.7,8830
08:43.9,8694
08:44.1,8542
08:44.3,8388
08:44.5,8232
08:44.7,8089
08:44.9,7941
08:45.1,7794
08:45.3,7644
08:45.5,7507
08:45.7,7388
08:45.9,7275
08:46.1,7156
08:46.3,7031
08:46.5,6902
08:46.7,6771
08:46.9,6649
08:47.1,6519
08:47.3,6391
08:47.5,6268
08:47.7,6151
08:47.9,6032
08:48.1,5927
08:48.3,5811
08:48.5,5694
08:48.7,5566
08:48.9,5434
08:49.1,5305
08:49.3,5181
08:49.5,5055
08:49.7,4932
08:49.9,4807
08:50.1,4689
08:50.3,4570
08:50.5,4466
08:50.7,4356
08:50.9,4234
08:51.1,4108
08:51.3,3972
08:51.5,3845
08:51.7,3718
08:51.9,3588
08:52.1,3460
08:52.3,3336
08:52.5,3217
08:52.7,3099
08:52.9,2985
08:53.1,2864
08:53.3,2737
08:53.5,2601
08:53.7,2466
08:53.9,2339
08:54.1,2256
08:54.3,2257
08:54.5,2257
08:54.7,2257
08:54.9,2257
08:55.1,2257
08:55.3,2257
08:55.5,2257
08:55.7,2257
08:55.9,2257
08:56.1,2257
08:56.3,2257
08:56.5,2257
08:56.7,2257
08:56.9,2257
08:57.1,2257
08:57.3,2257
08:57.5,2257
08:57.7,2257
08:57.9,2257
08:58.1,2257
08:58.3,2257
08:58.5,2257
08:58.7,2257
08:58.9,2257
08:59.1,2257
08:59.3,2257
08:59.5,2257
08:59.7,2257
08:59.9,2368
09:00.1,2530
09:00.3,2614
09:00.5,2776
09:00.7,2936
09:00.9,3082
09:01.1,3225
09:01.3,3369
09:01.5,3509
09:01.7,3672
09:01.9,3841
09:02.1,4005
09:02.3,4173
09:02.5,4331
09:02.7,4473
09:02.9,4602
09:03.1,4723
09:03.3,4847
09:03.5,4976
09:03.7,5118
09:03.9,5267
09:04.1,5419
09:04.3,5576
09:04.5,5732
09:04.7,5878
09:04.9,6005
09:05.1,6130
09:05.3,6255
09:05.5,6387
09:05.7,6538
09:05.9,6698
09:06.1,6860
09:06.3,7024
09:06.5,7187
09:06.7,7333
09:06.9,7460
09:07.1,7584
09:07.3,7708
09:07.5,7839
09:07.7,7989
09:07.9,8144
09:08.1,8303
09:08.3,8458
09:08.5,8609
09:08.7,8749
09:08.9,8871
09:09.1,8986
09:09.3,9090
09:09.5,9198
09:09.7,9320
09:09.9,9457
09:10.1,9594
09:10.3,9732
09:10.5,9872
09:10.7,10003
09:10.9,10126
09:11.1,10230
09:11.3,10326
09:11.5,10411
09:11.7,10490
09:11.9,10567
09:12.1,10636
09:12.3,10721
09:12.5,10819
09:12.7,10925
09:12.9,11032
09:13.1,11132
09:13.3,11225
09:13.5,11307
09:13.7,11370
09:13.9,11428
09:14.1,11429
09:14.3,11421
09:14.5,11421
09:14.7,11421
09:14.9,11421
09:15.1,11421
09:15.3,11421
09:15.5,11421
09:15.7,11421
09:15.9,11421
09:16.1,11421
09:16.3,11421
09:16.5,11421
09:16.7,11421
09:16.9,11421
09:17.1,11307
09:17.3,11155
09:17.5,11069
09:17.7,10950
09:17.9,10811
09:18.1,10667
09:18.3,10522
09:18.5,10384
09:18.7,10252
09:18.9,10108
09:19.1,9955
09:19.3,9797
09:19.5,9638
09:19.7,9482
09:19.9,9325
09:20.0,9168
09:20.2,9018
09:20.4,8876
09:20.6,8745
09:20.8,8611
09:21.0,8471
09:21.2,8327
09:21.4,8191
09:21.6,8057
09:21.8,7920
09:22.0,7787
09:22.2,7656
09:22.4,7533
09:22.6,7413
09:22.8,7301
09:23.0,7180
09:23.2,7049
09:23.4,6914
09:23.6,6776
09:23.8,6650
09:24.0,6517
09:24.2,6389
09:24.4,6263
09:24.6,6140
09:24.8,6021
09:25.0,5909
09:25.2,5790
09:25.4,5662
09:25.6,5532
09:25.8,5396
09:26.0,5268
09:26.2,5134
09:26.4,5005
09:26.6,4874
09:26.8,4753
09:27.0,4632
09:27.2,4516
09:27.4,4404
09:27.6,4283
09:27.8,4151
09:28.0,4015
09:28.2,3876
09:28.4,3748
09:28.6,3616
09:28.8,3487
09:29.0,3388
09:29.2,3386
09:29.4,3386
09:29.6,3386
09:29.8,3386
09:30.0,3386
09:30.2,3386
09:30.4,3386
09:30.6,3386
09:30.8,3386
09:31.0,3386
09:31.2,3386
09:31.4,3386
09:31.6,3386
09:31.8,3386
09:32.0,3386
09:32.2,3386
09:32.4,3386
09:32.6,3386
09:32.8,3386
09:33.0,3386
09:33.2,3386
09:33.4,3386
09:33.6,3386
09:33.8,3386
09:34.0,3386
09:34.2,3514
09:34.4,3675
09:34.6,3775
09:34.8,3948
09:35.0,4121
09:35.2,4286
09:35.4,4448
09:35.6,4597
09:35.8,4744
09:36.0,4888
09:36.2,5049
09:36.4,5218
09:36.6,5387
09:36.8,5556
09:37.0,5720
09:37.2,5867
09:37.4,6000
09:37.6,6130
09:37.8,6262
09:38.0,6405
09:38.2,6565
09:38.4,6727
09:38.6,6895
09:38.8,7067
09:39.0,7232
09:39.2,7376
09:39.4,7507
09:39.6,7638
09:39.8,7772
09:40.0,7921
09:40.2,8083
09:40.4,8248
09:40.6,8412
09:40.8,8574
09:41.0,8723
09:41.2,8854
09:41.4,8975
09:41.6,9093
09:41.8,9210
09:42.0,9347
09:42.2,9493
09:42.4,9640
09:42.6,9789
09:42.8,9934
09:43.0,10068
09:43.2,10189
09:43.4,10299
09:43.6,10393
09:43.8,10484
09:44.0,10569
09:44.2,10647
09:44.4,10744
09:44.6,10856
09:44.8,10966
09:45.0,11079
09:45.2,11184
09:45.4,11279
09:45.6,11358
09:45.8,11422
09:46.0,11487
09:46.2,11469
09:46.4,11470
09:46.6,11470
09:46.8,11470
09:47.0,11470
09:47.2,11470
09:47.4,11470
09:47.6,11470
09:47.8,11470
09:48.0,11470
09:48.2,11470
09:48.4,11470
09:48.6,11470
09:48.8,11470
09:49.0,11470
09:49.2,11470
09:49.4,11470
09:49.6,11470
09:49.8,11470
09:50.0,11470
09:50.2,11470
09:50.4,11470
09:50.6,11470
09:50.8,11470
09:51.0,11470
09:51.2,11470
09:51.4,11339
09:51.6,11194
09:51.8,11116
09:52.0,10984
09:52.2,10844
09:52.4,10700
09:52.6,10555
09:52.8,10415
09:53.0,10279
09:53.2,10137
09:53.4,9982
09:53.6,9826
09:53.8,9666
09:54.0,9510
09:54.2,9354
09:54.4,9194
09:54.6,9044
09:54.8,8900
09:55.0,8771
09:55.2,8635
09:55.4,8500
09:55.6,8356
09:55.8,8217
09:56.0,8082
09:56.2,7948
09:56.4,7814
09:56.6,7681
09:56.8,7554
09:57.0,7433
09:57.2,7323
09:57.4,7206
09:57.6,7077
09:57.8,6946
09:58.0,6808
09:58.2,6679
09:58.4,6549
09:58.6,6418
09:58.8,6288
09:59.0,6168
09:59.2,6048
09:59.4,5939
09:59.6,5822
09:59.8,5699
10:00.0,5564
10:00.2,5430
10:00.4,5304
10:00.6,5175
10:00.8,5044
10:01.0,4918
10:01.2,4791
10:01.4,4668
10:01.6,4550
10:01.8,4439
10:02.0,4423
10:02.2,4423
10:02.4,4423
10:02.6,4423
10:02.8,4423
10:03.0,4423
10:03.2,4423
10:03.4,4423
10:03.6,4423
10:03.8,4423
10:04.0,4423
10:04.2,4423
10:04.4,4423
10:04.6,4423
10:04.8,4423
10:05.0,4423
10:05.2,4423
10:05.4,4423
10:05.6,4423
10:05.8,4423
10:06.0,4423
10:06.2,4423
10:06.4,4423
10:06.6,4423
10:06.8,4423
10:07.0,4423
10:07.2,4423
10:07.4,4423
10:07.6,4423
10:07.8,4423
10:08.0,4423
10:08.2,4423
10:08.4,4423
10:08.6,4497
10:08.8,4656
10:09.0,4801
10:09.2,4943
10:09.4,5110
10:09.6,5273
10:09.8,5445
10:10.0,5613
10:10.2,5755
10:10.4,5918
10:10.6,6066
10:10.8,6209
10:11.0,6358
10:11.2,6517
10:11.4,6687
10:11.6,6856
10:11.8,7025
10:12.0,7192
10:12.2,7340
10:12.4,7476
10:12.6,7608
10:12.8,7742
10:13.0,7886
10:13.2,8048
10:13.4,8213
10:13.6,8376
10:13.8,8544
10:14.0,8692
10:14.2,8828
10:14.4,8950
10:14.6,9072
10:14.8,9191
10:15.0,9325
10:15.2,9473
10:15.4,9623
10:15.6,9773
10:15.8,9921
10:16.0,10057
10:16.2,10181
10:16.4,10292
10:16.6,10391
10:16.8,10484
10:17.0,10572
10:17.2,10652
10:17.4,10751
10:17.6,10865
10:17.8,10975
10:18.0,11090
10:18.2,11194
10:18.4,11290
10:18.6,11368
10:18.8,11437
10:19.0,11502
10:19.2,11578
10:19.4,11618
10:19.6,11649
10:19.8,11625
10:20.0,11628
10:20.2,11628
10:20.4,11628
10:20.6,11628
10:20.8,11628
10:21.0,11628
10:21.2,11628
10:21.4,11628
10:21.6,11628
10:21.8,11628
10:22.0,11628
10:22.2,11628
10:22.4,11628
10:22.6,11628
10:22.8,11628
10:23.0,11628
10:23.2,11628
10:23.4,11628
10:23.6,11628
10:23.8,11628
10:24.0,11628
10:24.2,11628
10:24.4,11628
10:24.6,11628
10:24.8,11628
10:25.0,11628
10:25.2,11628
10:25.4,11628
10:25.6,11628
10:25.8,11551
10:26.0,11386
10:26.2,11312
10:26.4,11180
10:26.6,11056
10:26.8,10920
10:27.0,10776
10:27.2,10633
10:27.4,10490
10:27.6,10348
10:27.8,10209
10:28.0,10057
10:28.2,9904
10:28.4,9744
10:28.6,9585
10:28.8,9429
10:29.0,9277
10:29.2,9120
10:29.4,8974
10:29.6,8837
10:29.8,8705
10:30.0,8571
10:30.2,8431
10:30.4,8288
10:30.6,8151
10:30.8,8017
10:31.0,7881
10:31.2,7743
10:31.4,7617
10:31.6,7496
10:31.8,7381
10:32.0,7266
10:32.2,7145
10:32.4,7013
10:32.6,6876
10:32.8,6741
10:33.0,6614
10:33.2,6480
10:33.4,6353
10:33.6,6227
10:33.8,6106
10:34.0,5989
10:34.2,5876
10:34.4,5808
10:34.6,5808
10:34.8,5808
10:35.0,5808
10:35.2,5808
10:35.4,5808
10:35.6,5808
10:35.8,5808
10:36.0,5808
10:36.2,5808
10:36.4,5808
10:36.6,5808
10:36.8,5808
10:37.0,5808
10:37.2,5808
10:37.4,5808
10:37.6,5808
10:37.8,5808
10:38.0,5808
10:38.2,5808
10:38.4,5808
10:38.6,5808
10:38.8,5808
10:39.0,5808
10:39.2,5808
10:39.4,5808
10:39.6,5808
10:39.8,5808
10:40.0,5808
10:40.2,5808
10:40.4,5808
10:40.6,5808
10:40.8,5808
10:41.0,5808
10:41.2,5808
10:41.4,5808
10:41.6,5808
10:41.8,5808
10:42.0,5808
10:42.2,5808
10:42.4,5808
10:42.6,5808
10:42.8,5808
10:43.0,5894
10:43.2,6049
10:43.4,6141
10:43.6,6267
10:43.8,6407
10:44.0,6569
10:44.2,6737
10:44.4,6903
10:44.6,7073
10:44.8,7239
10:45.0,7393
10:45.2,7535
10:45.4,7676
10:45.6,7813
10:45.8,7968
10:46.0,8132
10:46.2,8292
10:46.4,8449
10:46.6,8600
10:46.8,8736
10:47.0,8860
10:47.2,8974
10:47.4,9090
10:47.6,9210
10:47.8,9349
10:48.0,9495
10:48.2,9642
10:48.4,9786
10:48.6,9930
10:48.8,10060
10:49.0,10176
10:49.2,10280
10:49.4,10376
10:49.6,10467
10:49.8,10553
10:50.0,10634
10:50.2,10731
10:50.4,10842
10:50.6,10949
10:50.8,11062
10:51.0,11168
10:51.2,11265
10:51.4,11344
10:51.6,11409
10:51.8,11473
10:52.0,11530
10:52.2,11594
10:52.4,11605
10:52.6,11605
10:52.8,11566
10:53.0,11566
10:53.2,11566
10:53.4,11566
10:53.6,11566
10:53.8,11566
10:54.0,11566
10:54.2,11566
10:54.4,11566
10:54.6,11566
10:54.8,11566
10:55.0,11566
10:55.2,11566
10:55.4,11566
10:55.6,11566
10:55.8,11566
10:56.0,11566
10:56.2,11566
10:56.4,11566
10:56.6,11566
10:56.8,11566
10:56.9,11566
10:57.1,11566
10:57.3,11566
10:57.5,11566
10:57.7,11566
10:57.9,11566
10:58.1,11566
10:58.3,11566
10:58.5,11566
10:58.7,11566
10:58.9,11566
10:59.1,11566
10:59.3,11566
10:59.5,11566
10:59.7,11566
10:59.9,11566
11:00.1,11566
11:00.3,11566
11:00.5,11566
11:00.7,11566
11:00.9,11566
11:01.1,11566
11:01.3,11566
11:01.5,11566
11:01.7,11566
11:01.9,11566
11:02.1,11566
11:02.3,11566
11:02.5,11566
11:02.7,11566
11:02.9,11566
11:03.1,11566
11:03.3,11566
11:03.5,11566
11:03.7,11566
11:03.9,11566
11:04.1,11566
11:04.3,11566
11:04.5,11566
11:04.7,11566
11:04.9,11566
11:05.1,11566
11:05.3,11566
11:05.5,11566
11:05.7,11566
11:05.9,11566
11:06.1,11566
11:06.3,11566
11:06.5,11566
11:06.7,11566
11:06.9,11566
11:07.1,11566
11:07.3,11566
11:07.5,11566
11:07.7,11566
